TicketDatetime,TicketNumber,TicketType,Statute,Description,Sex,Race,Ethnicity,Age,LocNumber,LocPrefix,LocStreet,LocType,LocSuffix,XLocPrefix,XLocStreet,XLocType,XLocSuffix,PersonnelRace,PersonnelSex,PersonnelAge,PersonnelYears,PersonnelEthnicity
11/24/2022 22:25:00,W245803,Warning,M20-602,IMP EQUIP/CARS,Male,Asian,,25,2900,,CLASSEN,BLVD,,,,,,White,Male,27,0,
11/24/2022 21:59:00,W245801,Warning,M20-540,FAIL TO SIGNAL,Female,Black,,51,2900,,CLASSEN,BLVD,,,,,,White,Male,27,0,
11/24/2022 21:47:00,W249850,Warning,M20-1001,EXC SPEEDING,Female,White,,19,2900,,CLASSEN,BLVD,,,,,,White,Male,27,0,
11/22/2022 02:13:00,W249849,Warning,M20-602,IMP EQUIP/CARS,Male,White,Non Hispanic,52,2900,,CLASSEN,BLVD,,,,,,White,Male,27,0,
11/21/2022 22:18:00,58159,Traffic,M20-509C2,DUS,Male,White,Non Hispanic,49,2900,,CLASSEN,BLVD,,,,,,White,Male,27,0,
11/25/2022 00:42:00,58161,Traffic,M20-510,IMP REGISTRATION,Male,Unknown,Non Hispanic,21,,,FOREMAN,AVE,,W,MAIN,ST,,White,Male,27,0,
12/13/2022 00:36:00,58162,Traffic,M20-509C2,DUS,Male,White,Unknown,23,,W,BROOKS,ST,,,24TH,AVE,SW,White,Male,27,0,
12/27/2022 00:01:00,W245811,Warning,M20-540,FAIL TO SIGNAL,Male,White,Non Hispanic,37,2900,,CHAUTAUQUA,AVE,,,,,,White,Male,27,0,
08/14/2022 00:07:00,W249840,Warning,,,Male,White,Non Hispanic,18,,S,WEBSTER,AVE,,W,MAIN,ST,,White,Male,27,0,
02/04/2022 22:16:00,W251051,Warning,M20-510,IMP REGISTRATION,Female,White,Non Hispanic,58,,,ALAMEDA,ST,,S,PORTER,AVE,,White,Male,26,0,
02/11/2022 22:04:00,626694,Traffic,M20-1110,DIS TRAF SIG/YELLOW,Male,White,,68,,E,ROBINSON,ST,,N,PORTER,AVE,,White,Male,26,0,
02/09/2022 22:34:00,W251052,Warning,M20-602,IMP EQUIP/CARS,,,,20,,,24TH,AVE,SE,,ALAMEDA,ST,,White,Male,26,0,
02/10/2022 23:45:00,W251053,Warning,M20-602,IMP EQUIP/CARS,Female,Black,Unknown,21,100,W,BOYD,ST,,,,,,White,Male,26,0,
02/11/2022 01:50:00,W251054,Warning,M20-1103,DIS TRAF CONT DEV,Male,White,Unknown,49,,W,ROCK CREEK,RD,,N,FLOOD,AVE,,White,Male,26,0,
02/11/2022 02:41:00,W251055,Warning,M20-510,IMP REGISTRATION,Female,White,Unknown,18,,,ALAMEDA,ST,,,12TH,AVE,SE,White,Male,26,0,
02/11/2022 02:52:00,W251056,Warning,M20-602,IMP EQUIP/CARS,Male,White,,24,600,,12TH,AVE,SE,,,,,White,Male,26,0,
02/11/2022 22:04:00,W251057,Warning,M20-1103,DIS TRAF CONT DEV,Male,Black,,16,,,12TH,AVE,SE,,ALAMEDA,ST,,White,Male,26,0,
02/12/2022 22:03:00,W251058,Warning,M20-502A,FAIL DEV TIME/ATTEN,Female,White,,38,600,,12TH,AVE,SE,,,,,White,Male,26,0,
02/20/2022 00:07:00,626696,Traffic,M20-509C2,DUS,Male,Black,Non Hispanic,35,,N,FLOOD,AVE,,W,MAIN,ST,,White,Male,26,0,
02/17/2022 22:04:00,W251059,Warning,M20-810,FAIL TO STOP,Male,White,,23,,,BILOXI,DR,,,BEAUMONT,DR,,White,Male,26,0,
02/19/2022 22:20:00,W251061,Warning,M20-810,FAIL TO STOP,Male,White,,20,,,BILOXI,DR,,,BEAUMONT,ST,,White,Male,26,0,
02/17/2022 22:57:00,W251062,Warning,M20-602,IMP EQUIP/CARS,Female,Black,Non Hispanic,25,1000,E,ROBINSON,ST,,,,,,White,Male,26,0,
02/18/2022 23:35:00,W251064,Warning,M20-810,FAIL TO STOP,Male,White,,25,,,BILOXI,DR,,,BEAUMONT,ST,,White,Male,26,0,
02/18/2022 23:22:00,W251063,Warning,M20-810,FAIL TO STOP,Male,Other,Hispanic,21,,,BILOXI,DR,,,BEAUMONT,ST,,White,Male,26,0,
02/19/2022 23:51:00,W251067,Warning,M20-602,IMP EQUIP/CARS,Male,White,Non Hispanic,26,,,36TH,AVE,NW,W,ROBINSON,ST,,White,Male,26,0,
02/19/2022 22:34:00,W251066,Warning,M20-510,IMP REGISTRATION,Female,Black,,25,,E,ACRES,ST,,N,PORTER,AVE,,White,Male,26,0,
02/27/2022 00:54:00,626695,Traffic,M20-538,IMP LANE CHANGE,Male,White,Non Hispanic,29,100,,12TH,AVE,NE,,,,,White,Male,26,0,
03/12/2022 10:28:00,657651,Traffic,M20-510,IMP REGISTRATION,,,,22,,,BILOXI,DR,,E,LINDSEY,ST,,White,Male,26,0,
03/03/2022 09:50:00,W251073,Warning,M20-810,FAIL TO STOP,Male,White,,18,,,BILOXI,DR,,,BEAUMONT,DR,,White,Male,26,0,
03/24/2022 12:27:00,657652,Traffic,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,37,1800,W,ROBINSON,ST,,,,,,White,Male,26,0,
03/25/2022 08:10:00,657654,Traffic,M20-502A,FAIL DEV TIME/ATTEN,Male,White,Non Hispanic,56,,,12TH,AVE,SE,E,STATE HWY 9,HWY,,White,Male,26,0,
04/02/2022 00:57:00,657655,Traffic,M20-509C1,DUR,Male,Unknown,Hispanic,35,1200,,CLASSEN,BLVD,,,,,,White,Male,26,0,
04/14/2022 23:37:00,657658,Traffic,M20-510,IMP REGISTRATION,Female,Black,Unknown,20,,,BILOXI,DR,,E,LINDSEY,ST,,White,Male,26,0,
04/14/2022 23:37:00,W253508,Warning,M20-540,FAIL TO SIGNAL,Female,Black,Unknown,20,,,BILOXI,DR,,E,LINDSEY,ST,,White,Male,26,0,
04/14/2022 22:00:00,657657,Traffic,M20-509,DR W/O LICENSE,Female,White,Unknown,33,,E,IMHOFF,RD,,,CLASSEN,BLVD,,White,Male,26,0,
04/20/2022 22:11:00,657659,Traffic,M20-509,DR W/O LICENSE,Male,White,Hispanic,30,,,CHERRY STONE,ST,,,MCGEE,DR,,White,Male,26,0,
04/22/2022 22:57:00,657661,Traffic,M20-510,IMP REGISTRATION,Male,White,,27,,S,UNIVERSITY,BLVD,,,WHITE,ST,,White,Male,26,0,
05/01/2022 22:52:00,657662,Traffic,M20-519,RECKLESS DRIVING,Male,White,Non Hispanic,28,,N,PORTER,AVE,,E,MAIN,ST,,White,Male,26,0,
04/14/2022 21:48:00,253507,Warning,M20-602,IMP EQUIP/CARS,Female,White,Non Hispanic,60,,,CONSTITUTION & CLASSEN BLVD,,,,,,,White,Male,26,0,
04/13/2022 22:24:00,W253505,Warning,M20-540,FAIL TO SIGNAL,Female,Black,Non Hispanic,16,,,FLOOD & ROBINSON,,,,,,,White,Male,26,0,
04/14/2022 00:23:00,W253506,Warning,M20-1103,DIS TRAF CONT DEV,Male,White,Unknown,22,,,ASP AVE & W. BOYD,,,,,,,White,Male,26,0,
05/27/2022 22:35:00,657663,Traffic,M20-509C2,DUS,Male,Black,Non Hispanic,43,,,CLASSEN,BLVD,,E,IMHOFF,RD,,White,Male,26,0,
06/04/2022 22:47:00,657665,Traffic,M20-1001,EXC SPEEDING,Male,White,,21,2900,,CLASSEN,BLVD,,,,,,White,Male,26,0,
06/11/2022 04:23:00,657667,Traffic,M20-509C2,DUS,Female,Black,Unknown,37,1500,S,I35 SB,I,,,,,,White,Male,26,0,
06/11/2022 02:01:00,657666,Traffic,M20-509C1,DUR,Male,White,Unknown,32,,,I35 SB / ROCK CREEK RD OVERPASS,,,,,,,White,Male,26,0,
06/11/2022 22:39:00,657670,Traffic,M20-509C2,DUS,Male,White,,32,1221,S,I35 SB,I,,,,,,White,Male,26,0,
06/18/2022 04:28:00,657673,Traffic,M20-509C2,DUS,Male,White,Unknown,22,,,24TH,AVE,SW,,RIVERSIDE,DR,,White,Male,26,0,
06/18/2022 01:28:00,657672,Traffic,M20-1001,EXC SPEEDING,Male,White,Non Hispanic,27,,,60TH,AVE,NW,W,FRANKLIN,RD,,White,Male,26,0,
06/27/2022 01:24:00,658904,Traffic,M20-509,DR W/O LICENSE,Male,Unknown,Non Hispanic,40,,,I35 / ROBINSON OVERPASS,,,,,,,White,Male,26,0,
06/25/2022 22:40:00,658902,Traffic,M20-543,NO INSURANCE VERIF,Male,White,Non Hispanic,41,,,24TH,AVE,SE,E,LINDSEY,ST,,White,Male,26,0,
06/25/2022 22:40:00,658903,Traffic,M20-509,DR W/O LICENSE,Male,White,Non Hispanic,41,,,24TH,AVE,SE,E,LINDSEY,ST,,White,Male,26,0,
07/03/2022 07:56:00,626698,Traffic,M20-509C2,DUS,Female,White,Non Hispanic,45,,,MARSHALL,AVE,,E,STATE HWY 9,HWY,,White,Male,26,0,
07/03/2022 10:01:00,658905,Traffic,M20-528,FTY - EMERGENCY VEH,Male,Black,Unknown,42,,E,STATE HWY 9,HWY,,,MARSHALL,AVE,,White,Male,26,0,
03/20/2022 15:47:00,w251730,Warning,M20-1001,EXC SPEEDING,Male,White,Non Hispanic,77,858,W,ROBINSON,ST,,,,,,White,Male,37,0,
03/26/2022 20:29:00,658894,Traffic,M20-1109,DIS TRAF SIG/RED,Female,White,Non Hispanic,45,3658,,12TH,AVE,SE,,,,,White,Male,37,0,
03/20/2022 22:17:00,658892,Traffic,M20-502B,CARELESS DRIVING,Male,White,,18,460,N,PONCA,AVE,,,,,,White,Male,37,0,
03/19/2022 21:50:00,647641,Traffic,M20-510,IMP REGISTRATION,Female,White,Non Hispanic,21,,E,BOYD,ST,,,JENKINS,AVE,,White,Male,23,0,
03/17/2022 18:20:00,647640,Traffic,M20-527,TOC,Male,White,Unknown,20,,E,MAIN,ST,,N,PORTER,AVE,,White,Male,23,0,
03/17/2022 18:20:00,647630,Traffic,M20-510,IMP REGISTRATION,Male,White,Unknown,20,,E,MAIN,ST,,N,PORTER,AVE,,White,Male,23,0,
03/17/2022 18:20:00,W235427,Warning,M20-502B,CARELESS DRIVING,Male,White,Unknown,20,,E,MAIN,ST,,N,PORTER,AVE,,White,Male,23,0,
03/18/2022 20:00:00,647637,Traffic,M20-1109,DIS TRAF SIG/RED,Female,White,Non Hispanic,24,,,JENKINS,AVE,,E,LINDSEY,ST,,White,Male,23,0,
03/18/2022 20:00:00,647636,Traffic,M20-509C2,DUS,Female,White,Non Hispanic,24,,,JENKINS,AVE,,E,LINDSEY,ST,,White,Male,23,0,
03/12/2022 17:11:00,647629,Traffic,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,36,,,MOUNT VERNON,DR,,,MORREN,DR,,White,Male,23,0,
03/11/2022 13:47:00,647626,Traffic,M20-534,IMP LEFT TURN/2WY RD,Male,Unknown,Unknown,31,,,12TH,AVE,NE,,ALAMEDA,ST,,White,Male,23,0,
03/11/2022 13:47:00,647627,Traffic,M20-509,DR W/O LICENSE,Male,Unknown,Unknown,31,,,12TH,AVE,NE,,ALAMEDA,ST,,White,Male,23,0,
03/12/2022 14:51:00,W235429,Warning,M20-510,IMP REGISTRATION,Female,White,Unknown,50,901,E,MAIN,ST,,,,,,White,Male,23,0,
03/12/2022 13:51:00,W235428,Warning,M20-534,IMP LEFT TURN/2WY RD,Male,White,,45,131,,12TH,AVE,NE,,,,,White,Male,23,0,
03/25/2022 15:00:00,647645,Traffic,M20-510,IMP REGISTRATION,Male,White,,21,,,12TH,AVE,SE,E,BOYD,ST,,White,Male,23,0,
03/23/2022 17:15:00,647644,Traffic,M20-510,IMP REGISTRATION,Female,White,Non Hispanic,36,2600,W,ROBINSON,ST,,,,,,White,Male,23,0,
03/23/2022 13:01:00,647642,Traffic,M20-509,DR W/O LICENSE,Male,White,Unknown,19,,S,FLOOD,AVE,,,MCNAMEE,ST,,White,Male,23,0,
03/18/2022 01:04:00,W235426,Warning,M20-536,IMP RIGHT TURN,Female,White,Non Hispanic,18,,,12TH,AVE,SE,,CLASSEN,BLVD,,White,Male,23,0,
03/18/2022 01:40:00,W235430,Warning,M20-541,IMP U-TURN,Male,Other,,41,,N,CARTER,AVE,,E,RICH,ST,,White,Male,23,0,
03/19/2022 21:30:00,W235448,Warning,M20-602,IMP EQUIP/CARS,Female,White,Non Hispanic,23,,,LEE,AVE,,S,BERRY,RD,,White,Male,23,0,
04/06/2022 19:17:00,647646,Traffic,M20-510,IMP REGISTRATION,Male,White,Unknown,45,,W,ROBINSON,ST,,,24TH,AVE,NW,White,Male,23,1,
03/26/2022 16:11:00,W235433,Warning,M20-1002,SPEEDING,Female,White,,35,,,24TH,AVE,SE,,ALAMEDA,ST,,White,Male,23,0,
06/10/2022 18:21:00,W249740,Warning,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,23,,E,BOYD,ST,,,12TH,AVE,SE,White,Male,23,1,
06/11/2022 12:07:00,W249741,Warning,M20-1103,DIS TRAF CONT DEV,Male,Black,,67,,,BEAUMONT,DR,,,BILOXI,DR,,White,Male,23,1,
07/03/2022 16:23:00,57464,Traffic,M20-543,NO INSURANCE VERIF,Female,White,Unknown,37,,,INTERSTATE,DR,,,PARKWAY,DR,,White,Male,23,1,
07/03/2022 16:23:00,57465,Traffic,M20-510,IMP REGISTRATION,Female,White,Unknown,37,,,INTERSTATE,DR,,,PARKWAY,DR,,White,Male,23,1,
07/10/2022 20:30:00,57452,Traffic,M20-509,DR W/O LICENSE,Male,White,Hispanic,26,4350,,60TH,AVE,NW,,,,,White,Male,23,1,
07/11/2022 19:50:00,57457,Traffic,M20-1001,EXC SPEEDING,Female,White,Non Hispanic,21,861,E,LINDSEY,ST,,,,,,White,Male,23,1,
07/12/2022,57451,Traffic,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,23,,N,FLOOD,AVE,,,DA VINCI,ST,,White,Male,23,1,
07/13/2022 15:00:00,57453,Traffic,M20-510,IMP REGISTRATION,Male,White,,21,2100,,12TH,AVE,NE,,,,,White,Male,23,1,
07/13/2022 16:50:00,57458,Traffic,M20-510,IMP REGISTRATION,Female,White,,19,,N,PORTER,AVE,,,SANDPIPER,LN,,White,Male,23,1,
06/11/2022 20:50:00,649272,Traffic,M20-301,LEAVING THE SCENE,Male,White,Non Hispanic,20,,S,FINDLAY,AVE,,E,COMANCHE,ST,,White,Male,23,1,
05/19/2022 14:11:00,W249739,Warning,M20-510,IMP REGISTRATION,Male,White,Unknown,80,1223,,12TH,AVE,SE,,,,,White,Male,23,1,
05/19/2022 14:11:00,W249738,Warning,M20-540,FAIL TO SIGNAL,Male,White,Unknown,80,1223,,12TH,AVE,SE,,,,,White,Male,23,1,
05/19/2022 07:25:00,W249737,Warning,M20-535,IMP LEFT TURN/OTHER,Male,American Indian or Alaskan Native,Unknown,59,512,,ALAMEDA,ST,,,,,,White,Male,23,1,
04/15/2022 23:50:00,W235440,Warning,M20-810,FAIL TO STOP,Male,Black,Non Hispanic,31,,,SUNRISE,ST,,,BEAUMONT,ST,,White,Male,23,1,
04/14/2022 05:15:00,w235450,Warning,M20-810,FAIL TO STOP,Male,Black,Non Hispanic,33,,,EMELYNST & CLASSEN BLVD,,,,,,,White,Male,23,1,
04/14/2022 05:54:00,W235435,Warning,M20-1002,SPEEDING,Male,White,Unknown,49,,,E.ROBINSON ST. & 24TH AVE. NE,,,,,,,White,Male,23,1,
04/16/2022 00:20:00,W235442,Warning,M20-810,FAIL TO STOP,Male,White,,20,1800,,BEAUMONT,DR,,,,,,White,Male,23,1,
04/16/2022 00:45:00,W235444,Warning,M20-810,FAIL TO STOP,Male,Black,,47,,,BEAUMONT,ST,,,SUNRISE,ST,,White,Male,23,1,
04/14/2022 10:08:00,W235441,Warning,M20-810,FAIL TO STOP,Male,White,Non Hispanic,20,1800,,BEAUMONT,DR,,,,,,White,Male,23,1,
04/15/2022 05:50:00,W235438,Warning,M20-810,FAIL TO STOP,Male,White,,22,,,BEAUMONT,ST,,,12TH,AVE,SE,White,Male,23,1,
04/15/2022 06:06:00,W235439,Warning,M20-810,FAIL TO STOP,Male,White,Hispanic,42,1635,,BEAUMONT,DR,,,,,,White,Male,23,1,
04/14/2022 11:08:00,235437,Warning,M20-810,FAIL TO STOP,Male,Black,Non Hispanic,21,,,E LOUISIANA ST & BILOXI DR,,,,,,,White,Male,23,1,
04/23/2022 01:31:00,W249727,Warning,M20-535,IMP LEFT TURN/OTHER,Female,White,Unknown,17,,,12TH AVE NE & MORREN DR.,,,,,,,White,Male,23,1,
05/01/2022 02:40:00,W249735,Warning,M20-810,FAIL TO STOP,Female,White,Unknown,20,382,E,ROBINSON,ST,,,,,,White,Male,23,1,
03/23/2022 13:01:00,W235431,Warning,M20-508,FOLLOWING TOO CLOSE,Male,White,Unknown,19,,W,BOYD,ST,,S,FLOOD,AVE,,White,Male,23,0,
03/24/2022 19:17:00,W235432,Warning,M20-1109,DIS TRAF SIG/RED,Female,White,Unknown,50,,,CREEKSIDE,DR,,E,LINDSEY,ST,,White,Male,23,0,
04/21/2022 23:40:00,W249730,Warning,M20-1103,DIS TRAF CONT DEV,Male,White,,27,,,24TH AVE AND MAIN ST,,,,,,,White,Male,23,1,
04/27/2022 23:38:00,W249731,Warning,M20-810,FAIL TO STOP,Male,White,Non Hispanic,23,,,MCGEE DR. AND BOYD ST.,,,,,,,White,Male,23,1,
04/28/2022 22:19:00,W249732,Warning,M20-602,IMP EQUIP/CARS,Female,White,,16,,,900 W 24TH AVE,,,,,,,White,Male,23,1,
04/29/2022 00:29:00,W249733,Warning,M20-602,IMP EQUIP/CARS,Male,White,Unknown,37,149,,HAL MULDROW,DR,,,,,,White,Male,23,1,
05/19/2022 14:37:00,647649,Traffic,M20-510,IMP REGISTRATION,Female,Black,Non Hispanic,34,1310,,GEORGE,AVE,,,,,,White,Male,23,1,
05/20/2022 11:30:00,647648,Traffic,M20-527,TOC,Female,White,Unknown,40,,N,STATE,DR,,E,ROBINSON,ST,,White,Male,23,1,
05/20/2022 11:30:00,647635,Traffic,M20-509C2,DUS,Female,White,Unknown,40,,N,STATE,DR,,E,ROBINSON,ST,,White,Male,23,1,
05/12/2022 07:30:00,W249736,Warning,M20-534,IMP LEFT TURN/2WY RD,Male,Unknown,Unknown,35,1920,,12TH,AVE,NE,,,,,White,Male,23,1,
04/29/2022 00:39:00,647650,Traffic,M20-509,DR W/O LICENSE,Male,White,Unknown,37,149,,HAL MULDROW,DR,,,,,,White,Male,23,1,
04/24/2022 03:06:00,647634,Traffic,M20-810,FAIL TO STOP,Male,Black,Hispanic,26,,,ALBANY,PL,,,BEAUMONT,ST,,White,Male,23,1,
04/02/2022 23:00:00,W235449,Warning,M20-1001,EXC SPEEDING,Male,White,,23,,W,STATE HWY 9,HWY,,,CHAUTAUQUA,AVE,,White,Male,23,0,
04/16/2022 05:02:00,647633,Traffic,M20-509C1,DUR,Male,White,,47,,,12TH,AVE,SE,E,BOYD,ST,,White,Male,23,1,
04/15/2022 21:45:00,647631,Traffic,M20-510,IMP REGISTRATION,Female,White,Non Hispanic,25,,E,LINDSEY,ST,,,24TH,AVE,SE,White,Male,23,1,
04/16/2022 00:20:00,647632,Traffic,M20-510,IMP REGISTRATION,Male,White,,20,1800,,BEAUMONT,DR,,,,,,White,Male,23,1,
03/30/2022 20:10:00,W235443,Warning,M20-510,IMP REGISTRATION,Male,White,Unknown,43,,,12TH,AVE,NE,,ALAMEDA,ST,,White,Male,23,0,
08/06/2022 05:40:00,W253752,Warning,,,Male,White,Non Hispanic,32,3015,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
12/03/2022 01:10:00,W250986,Warning,M20-502B,CARELESS DRIVING,Female,White,Unknown,27,,N,BERRY,RD,,W,ACRES,ST,,White,Male,23,1,
12/04/2022 22:30:00,W250987,Warning,M20-1002,SPEEDING,Female,Black,,42,,,CHAUTAUQUA,AVE,,W,STATE HWY 9,HWY,,White,Male,23,1,
07/12/2022 17:30:00,W248254,Warning,M20-510,IMP REGISTRATION,Female,White,Non Hispanic,32,,,24TH,AVE,SE,,ALAMEDA,ST,,White,Male,23,1,
07/12/2022 20:15:00,W248255,Warning,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,31,2158,W,MAIN,ST,,,,,,White,Male,23,1,
11/28/2022 02:13:00,57999,Traffic,M20-1001,EXC SPEEDING,Female,White,Non Hispanic,46,200,E,ROBINSON,ST,,,,,,White,Male,23,1,
11/27/2022 08:00:00,58478,Traffic,M20-510,IMP REGISTRATION,Female,Black,Unknown,34,,E,ROBINSON,ST,,,12TH,AVE,NE,White,Male,23,1,
11/20/2022 23:15:00,W250978,Warning,M20-1002,SPEEDING,Male,White,,18,6000,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
11/21/2022 03:50:00,W250981,Warning,M20-1002,SPEEDING,Male,White,,31,1000,,12TH,AVE,SE,,,,,White,Male,23,1,
11/22/2022 05:05:00,W250982,Warning,M20-602,IMP EQUIP/CARS,Male,White,Non Hispanic,27,,,E STATE HWY 9 HWY/CLASSEN BLVD,,,,,,,White,Male,23,1,
11/25/2022 22:09:00,W250983,Warning,M20-602,IMP EQUIP/CARS,Female,Unknown,,16,300,E,ROBINSON,ST,,,,,,White,Male,23,1,
01/26/2022 21:40:00,W250984,Warning,M20-510,IMP REGISTRATION,Male,Black,,23,,N,FINDLAY,AVE,,E,ROBINSON,ST,,White,Male,22,0,
01/26/2022 21:40:00,W250985,Warning,M20-602,IMP EQUIP/CARS,Male,Black,,23,,N,FINDLAY,AVE,,E,ROBINSON,ST,,White,Male,22,0,
07/13/2022 15:20:00,W248257,Warning,M20-810,FAIL TO STOP,Female,White,Non Hispanic,48,2331,,CREIGHTON,DR,,,,,,White,Male,23,1,
07/13/2022 15:40:00,W248258,Warning,M20-511,IMP BACKING,Male,White,Unknown,68,2500,,QUEENSTON,AVE,,,,,,White,Male,23,1,
07/13/2022 16:24:00,W248259,Warning,M20-1002,SPEEDING,Female,White,Non Hispanic,63,1700,E,ROBINSON,ST,,,,,,White,Male,23,1,
11/07/2022 02:50:00,W250979,Warning,M20-510,IMP REGISTRATION,Female,Black,Unknown,27,943,E,ROBINSON,ST,,,,,,White,Male,23,1,
11/07/2022 02:50:00,57425,Traffic,M20-543,NO INSURANCE VERIF,Female,Black,Unknown,27,943,E,ROBINSON,ST,,,,,,White,Male,23,1,
11/20/2022 23:45:00,58477,Traffic,M20-1001,EXC SPEEDING,Male,White,,17,5000,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
11/18/2022 23:26:00,57424,Traffic,M20-509,DR W/O LICENSE,Male,Other,Hispanic,18,,,BILOXI,DR,,,COLUMBIA,CIR,,White,Male,23,1,
11/18/2022 23:26:00,57423,Traffic,M20-1001,EXC SPEEDING,Male,Other,Hispanic,18,,,BILOXI,DR,,,COLUMBIA,CIR,,White,Male,23,1,
11/18/2022 21:45:00,W250977,Warning,M20-510,IMP REGISTRATION,Male,White,,47,,W,STATE HWY 9,HWY,,S,BERRY,RD,,White,Male,23,1,
11/18/2022 21:45:00,57421,Traffic,M20-1001,EXC SPEEDING,Male,White,,47,,W,STATE HWY 9,HWY,,S,BERRY,RD,,White,Male,23,1,
11/18/2022 22:50:00,57422,Traffic,M20-510,IMP REGISTRATION,Male,White,Non Hispanic,27,,,W STATE HWY 9 HWY/S PERRY RD,,,,,,,White,Male,23,1,
07/16/2022 21:13:00,W248261,Warning,M20-1002,SPEEDING,Male,White,Non Hispanic,27,,E,ROBINSON,ST,,N,FINDLAY,AVE,,White,Male,23,1,
10/28/2022 23:20:00,W253774,Warning,M20-1002,SPEEDING,,,,23,,W,LINDSEY,ST,,,MCGEE,DR,,White,Male,23,1,
10/29/2022 01:19:00,W250976,Warning,M20-1002,SPEEDING,Male,White,,18,,W,LINDSEY,ST,,,WYLIE,RD,,White,Male,23,1,
10/07/2022 23:30:00,57420,Traffic,M20-510,IMP REGISTRATION,Male,White,,24,,,24TH,AVE,SW,W,BOYD,ST,,White,Male,23,1,
10/08/2022 02:05:00,W253770,Warning,M20-1002,SPEEDING,Male,White,,47,1300,W,MAIN,ST,,,,,,White,Male,23,1,
07/20/2022 02:30:00,W248267,Warning,M20-602,IMP EQUIP/CARS,Male,White,Unknown,51,,,BILOXI,DR,,E,LINDSEY,ST,,White,Male,23,1,
07/20/2022 02:12:00,W248262,Warning,M20-602,IMP EQUIP/CARS,Female,White,Non Hispanic,37,,,STUBBEMAN,AVE,,W,ROBINSON,ST,,White,Male,23,1,
07/20/2022 00:50:00,W248260,Warning,M20-810,FAIL TO STOP,Male,White,Unknown,31,,,EMELYN,ST,,,CLASSEN,BLVD,,White,Male,23,1,
09/12/2022 00:35:00,W253769,Warning,M20-602,IMP EQUIP/CARS,Female,Black,Non Hispanic,36,,E,ROBINSON,ST,,,12TH,AVE,NE,White,Male,23,1,
09/10/2022,W253773,Warning,M20-1002,SPEEDING,Female,White,Unknown,39,,,NEWTON,DR,,W,ROBINSON,ST,,White,Male,23,1,
09/10/2022 01:10:00,W253775,Warning,M20-1002,SPEEDING,Male,White,Non Hispanic,22,,N,BERRY,RD,,W,ROBINSON,ST,,White,Male,23,1,
09/10/2022 01:35:00,W253766,Warning,M20-1002,SPEEDING,Male,Unknown,,20,995,W,MAIN,ST,,,,,,White,Male,23,1,
09/10/2022 01:58:00,W253767,Warning,M20-538,IMP LANE CHANGE,Male,White,Hispanic,15,,N,FLOOD,AVE,,W,ROBINSON,ST,,White,Male,23,1,
08/13/2022 02:13:00,W253760,Warning,20-509A,DR W/O DL IN POSSESSION,Male,White,,19,1568,W,ROBINSON,ST,,,,,,White,Male,23,1,
08/13/2022 02:13:00,W253761,Warning,M20-1002,SPEEDING,Male,White,,19,1568,W,ROBINSON,ST,,,,,,White,Male,23,1,
08/01/2022 01:05:00,W248275,Warning,M20-1002,SPEEDING,Male,White,,20,1131,,12TH,AVE,NE,,,,,White,Male,23,1,
08/01/2022 06:20:00,W249742,Warning,M20-1002,SPEEDING,Male,White,,23,,,24TH,AVE,NE,,JACKSON,DR,,White,Male,23,1,
08/08/2022 20:58:00,W253755,Warning,M20-510,IMP REGISTRATION,Male,White,,19,2208,,OAKHURST,AVE,,,,,,White,Male,23,1,
08/09/2022 04:17:00,W253756,Warning,M20-1002,SPEEDING,,,,55,2549,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
08/09/2022 04:35:00,W253757,Warning,M20-1002,SPEEDING,Female,White,Non Hispanic,44,4415,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
08/09/2022 05:38:00,W253758,Warning,M20-1002,SPEEDING,Male,White,Non Hispanic,47,168,W,STATE HWY 9,HWY,,,,,,White,Male,23,1,
08/14/2022 22:10:00,W253763,Warning,M20-1002,SPEEDING,Female,White,Non Hispanic,20,6896,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
08/14/2022 22:30:00,W253768,Warning,M20-1002,SPEEDING,Male,White,Non Hispanic,35,7135,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
08/08/2022 12:30:00,W253753,Warning,M20-1002,SPEEDING,Female,White,Non Hispanic,16,3309,W,ROBINSON,ST,,,,,,White,Male,23,1,
08/08/2022 05:00:00,W253754,Warning,M20-1002,SPEEDING,Male,White,Non Hispanic,26,,,12TH,AVE,NE,E,ROCK CREEK,RD,,White,Male,23,1,
08/06/2022 01:20:00,W253911,Warning,M20-1002,SPEEDING,Male,Unknown,Unknown,22,1600,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
08/06/2022 04:35:00,W253751,Warning,M20-1002,SPEEDING,Male,White,Unknown,27,3381,E,STATE HWY 9,HWY,,,,,,White,Male,23,1,
